5820,jinjo,z,249
5821,mitachi,b,446
5822,bazu,z,868
5823,jun,y,879
5824,surk,b,614
5825,mitachi,x,153
5826,mitachi,x,790
5827,mitachi,x,400
5828,rob,b,940
5829,jinjo,z,201
5830,bazu,z,670
5831,mitachi,z,942
5832,jun,x,813
5833,jun,x,806
5834,jun,x,385
5835,jun,b,193
5836,bazu,x,283
5837,jun,b,757
5838,mitachi,b,255
5839,surk,b,871
5840,jun,y,929
5841,surk,a,914
5842,jinjo,b,620
5843,bazu,x,536
5844,rob,a,166
5845,pal,a,841
5846,jinjo,a,143
5847,surk,z,261
5848,mitachi,y,216
5849,pal,y,767
5850,bazu,a,707
5851,pal,b,789
5852,bazu,y,591
5853,bazu,y,562
5854,bazu,x,165
5855,jinjo,z,343
5856,jinjo,y,321
5857,rob,b,714
5858,jun,x,744
5859,rob,b,454
5860,jun,z,195
5861,rob,z,754
5862,pal,x,835
5863,rob,b,658
5864,rob,z,599
5865,surk,z,452
5866,jun,b,413
5867,mitachi,y,125
5868,jinjo,y,657
5869,jun,x,497
5870,rob,b,499
5871,mitachi,z,930
5872,pal,a,760
5873,jinjo,y,637
5874,rob,x,383
5875,jinjo,z,274
5876,pal,z,326
5877,jun,z,788
5878,surk,a,344
5879,pal,y,520
5880,mitachi,x,981
5881,surk,y,519
5882,mitachi,z,416
5883,mitachi,a,313
5884,mitachi,z,670
5885,pal,x,920
5886,jinjo,x,863
5887,mitachi,b,702
5888,surk,y,863
5889,pal,b,582
5890,mitachi,z,152
5891,jinjo,b,844
5892,jinjo,x,564
5893,pal,b,254
5894,bazu,y,652
5895,pal,b,432
5896,mitachi,a,291
5897,bazu,z,145
5898,jinjo,a,266
5899,jinjo,a,512
5900,jun,x,756
5901,jun,b,522
5902,mitachi,y,616
5903,surk,z,336
5904,jun,a,649
5905,jinjo,z,954
5906,rob,a,300
5907,rob,x,711
5908,jun,a,881
5909,mitachi,a,271
5910,jun,z,958
5911,bazu,z,883
5912,pal,x,870
5913,mitachi,x,538
5914,bazu,x,982
5915,jun,a,419
5916,bazu,b,933
5917,pal,b,416
5918,pal,a,440
5919,mitachi,a,601
5920,jinjo,z,577
5921,rob,a,358
5922,jun,x,114
5923,jun,x,960
5924,bazu,b,677
5925,jun,x,705
5926,jun,a,421
5927,surk,z,437
5928,jinjo,z,636
5929,jinjo,x,110
5930,jinjo,x,110
5931,pal,y,261
5932,mitachi,z,958
5933,rob,z,945
5934,jinjo,x,588
5935,mitachi,a,363
5936,surk,x,349
5937,surk,y,856
5938,pal,b,849
5939,rob,b,990
5940,bazu,x,905
5941,rob,y,458
5942,jun,a,598
5943,pal,y,553
5944,mitachi,y,151
5945,rob,z,223
5946,mitachi,a,295
5947,surk,a,473
5948,mitachi,z,682
5949,mitachi,z,369
5950,pal,a,450
5951,jinjo,y,666
5952,jun,x,385
5953,rob,b,308
5954,rob,z,790
5955,jinjo,b,374
5956,rob,x,273
5957,pal,y,534
5958,jinjo,a,136
5959,rob,a,918
5960,rob,z,619
5961,jun,a,993
5962,jinjo,b,758
5963,mitachi,b,594
5964,jinjo,b,593
5965,rob,b,517
5966,rob,y,805
5967,jun,a,312
5968,mitachi,z,673
5969,surk,b,528
5970,jinjo,b,533
5971,bazu,x,374
5972,rob,z,415
5973,mitachi,a,772
5974,surk,a,650
5975,surk,z,646
5976,jun,a,346
5977,rob,b,308
5978,jun,b,899
5979,bazu,x,239
5980,jun,y,150
5981,jinjo,z,137
5982,mitachi,x,151
5983,surk,y,516
5984,surk,b,946
5985,jinjo,x,190
5986,jun,z,929
5987,rob,b,616
5988,pal,x,970
5989,mitachi,x,171
5990,pal,y,707
5991,mitachi,y,384
5992,surk,b,334
5993,rob,a,283
5994,bazu,z,365
5995,jun,x,484
5996,jun,a,414
5997,jun,z,527
5998,surk,z,519
5999,rob,z,940
6000,jinjo,z,187
6001,mitachi,a,449
6002,jun,y,141
6003,bazu,z,426
6004,mitachi,z,999
6005,bazu,a,330
6006,jun,y,958
6007,jun,b,661
6008,mitachi,a,690
6009,bazu,y,616
6010,jun,a,506
6011,rob,x,424
6012,mitachi,a,763
6013,jinjo,a,536
6014,pal,b,416
6015,mitachi,y,829
6016,jinjo,z,652
6017,mitachi,x,544
6018,pal,y,330
6019,bazu,a,432
6020,rob,b,685
6021,mitachi,z,653
6022,surk,y,585
6023,bazu,a,824
6024,mitachi,y,929
6025,surk,z,412
6026,bazu,x,986
6027,surk,z,999
6028,jun,a,491
6029,rob,a,772
6030,mitachi,z,317
6031,rob,z,627
6032,rob,b,909
6033,surk,z,634
6034,rob,y,156
6035,jinjo,y,559
6036,pal,y,528
6037,pal,z,802
6038,jinjo,z,318
6039,jinjo,b,359
6040,rob,y,409
6041,jun,y,450
6042,rob,y,919
6043,jinjo,b,127
6044,bazu,x,240
6045,rob,b,590
6046,surk,x,604
6047,bazu,z,861
6048,pal,a,225
6049,mitachi,b,751
6050,pal,y,774
6051,mitachi,x,162
6052,jun,y,763
6053,pal,z,350
6054,jinjo,a,652
6055,surk,a,791
6056,bazu,b,508
6057,jun,x,752
6058,jun,z,780
6059,bazu,a,497
6060,mitachi,y,714
6061,jun,x,656
6062,jinjo,z,242
6063,jinjo,x,411
6064,pal,x,900
6065,jinjo,z,371
6066,rob,y,191
6067,mitachi,x,650
6068,jun,z,414
6069,bazu,x,101
6070,jinjo,b,580
6071,bazu,z,745
6072,rob,y,323
6073,mitachi,b,857
6074,surk,y,272
6075,jun,a,171
6076,jun,y,820
6077,mitachi,y,979
6078,mitachi,x,349
6079,surk,y,195
6080,jinjo,y,342
6081,mitachi,z,189
6082,rob,a,958
6083,surk,z,964
6084,rob,b,136
6085,jun,x,291
6086,mitachi,a,431
6087,pal,a,435
6088,pal,z,229
6089,bazu,z,955
6090,pal,z,657
6091,mitachi,x,678
6092,bazu,y,335
6093,surk,a,600
6094,jinjo,x,790
6095,mitachi,b,818
6096,bazu,x,136
6097,jinjo,x,368
6098,pal,z,596
6099,jun,y,849
6100,rob,a,631
6101,pal,x,623
6102,rob,y,445
6103,mitachi,x,314
6104,surk,b,872
6105,bazu,z,100
6106,jun,x,511
6107,bazu,a,789
6108,surk,y,622
6109,jinjo,x,509
6110,jun,x,616
6111,surk,y,546
6112,bazu,x,417
6113,rob,z,694
6114,surk,y,330
6115,jinjo,y,316
6116,jun,b,264
6117,bazu,x,797
6118,jun,y,939
6119,jun,a,766
6120,jun,z,552
6121,pal,a,134
6122,jinjo,y,118
6123,jinjo,x,492
6124,pal,a,572
6125,rob,b,542
6126,mitachi,a,826
6127,bazu,b,855
6128,bazu,x,378
6129,jinjo,b,225
6130,bazu,y,691
6131,jun,x,953
6132,jun,y,877
6133,bazu,b,585
6134,jinjo,x,786
6135,jinjo,b,406
6136,rob,b,501
6137,rob,b,337
6138,surk,b,657
6139,bazu,b,616
6140,jinjo,z,873
6141,mitachi,z,751
6142,rob,a,209
6143,jun,y,560
6144,jun,b,442
6145,pal,b,742
6146,jinjo,y,662
6147,rob,y,202
6148,bazu,x,459
6149,pal,z,360
6150,jun,y,633
6151,surk,x,576
6152,jinjo,x,645
6153,jun,b,625
6154,surk,b,359
6155,pal,x,699
6156,pal,a,953
6157,bazu,b,541
6158,mitachi,x,345
6159,bazu,x,497
6160,jun,z,297
6161,pal,a,708
6162,mitachi,z,543
6163,surk,z,186
6164,bazu,b,707
6165,mitachi,x,655
6166,surk,x,575
6167,rob,y,291
6168,jinjo,x,957
6169,bazu,x,964
6170,mitachi,a,781
6171,bazu,z,132
6172,jinjo,a,344
6173,jinjo,b,411
6174,bazu,b,505
6175,surk,z,482
6176,bazu,y,463
6177,jun,z,993
6178,jinjo,b,220
6179,surk,b,217
6180,pal,y,595
6181,jun,y,230
6182,jun,a,681
6183,jun,b,655
6184,pal,z,910
6185,jinjo,z,815
6186,bazu,y,339
6187,surk,x,239
6188,surk,a,189
6189,pal,a,268
6190,mitachi,b,352
6191,mitachi,z,866
6192,jinjo,x,818
6193,rob,b,170
6194,mitachi,a,214
6195,pal,b,780
6196,surk,b,572
6197,jun,b,574
6198,surk,y,326
6199,bazu,x,323
6200,jun,x,315
6201,rob,z,796
6202,jun,y,340
6203,mitachi,z,164
6204,pal,a,215
6205,mitachi,a,502
6206,surk,z,437
6207,jinjo,z,754
6208,rob,z,133
6209,jun,a,755
6210,mitachi,z,404
6211,surk,b,481
6212,bazu,y,428
6213,bazu,x,849
6214,mitachi,b,210
6215,bazu,a,455
6216,mitachi,z,756
6217,mitachi,z,500
6218,mitachi,x,379
6219,pal,z,367
6220,pal,z,193
6221,jinjo,a,528
6222,surk,x,440
6223,rob,b,166
6224,surk,x,622
6225,jun,b,268
6226,bazu,b,451
6227,surk,z,569
6228,bazu,a,573
6229,rob,x,953
6230,bazu,b,159
6231,pal,z,466
6232,mitachi,x,283
6233,bazu,z,275
6234,mitachi,a,129
6235,mitachi,y,267
6236,bazu,b,896
6237,pal,a,461
6238,jun,a,723
6239,surk,z,856
6240,surk,a,971
6241,rob,y,986
6242,jinjo,y,459
6243,mitachi,a,912
6244,pal,a,174
6245,bazu,a,377
6246,mitachi,b,171
6247,surk,y,988
6248,bazu,z,951
6249,mitachi,x,375
6250,jinjo,b,886
6251,surk,x,958
6252,surk,b,371
6253,bazu,y,962
6254,jun,x,117
6255,mitachi,a,750
6256,jinjo,x,519
6257,bazu,z,176
6258,bazu,z,213
6259,bazu,y,134
6260,bazu,b,972
6261,rob,b,547
6262,jinjo,y,906
6263,jinjo,b,725
6264,bazu,b,477
6265,rob,a,588
6266,jun,z,207
6267,jun,b,937
6268,surk,a,477
6269,surk,z,389
6270,surk,y,398
6271,rob,x,654
6272,pal,b,167
6273,jun,x,311
6274,jinjo,a,586
6275,jun,z,779
6276,mitachi,b,716
6277,bazu,a,981
6278,jinjo,z,915
6279,surk,y,491
6280,jun,a,748
6281,pal,a,376
6282,mitachi,b,273
6283,jinjo,y,468
6284,mitachi,y,938
6285,surk,x,829
6286,surk,x,425
6287,mitachi,x,933
6288,surk,b,275
6289,pal,a,180
6290,jinjo,b,870
6291,jun,z,174
6292,mitachi,z,416
6293,surk,b,817
6294,jun,x,318
6295,jinjo,z,818
6296,pal,b,870
6297,jun,a,194
6298,jun,z,417
6299,pal,z,467
6300,rob,a,376
6301,pal,z,876
6302,jun,x,559
6303,mitachi,b,391
6304,jun,y,513
6305,surk,z,150
6306,jun,b,789
6307,rob,x,355
6308,pal,y,665
6309,pal,a,742
6310,jinjo,b,534
6311,jinjo,b,470
6312,mitachi,a,696
6313,mitachi,x,148
6314,mitachi,b,314
6315,bazu,b,597
6316,pal,x,324
6317,rob,b,680
6318,mitachi,b,382
6319,jinjo,y,671
6320,surk,b,201
6321,pal,z,320
6322,bazu,z,909
6323,surk,z,297
6324,rob,z,288
6325,bazu,x,592
6326,jun,y,233
6327,rob,a,109
6328,mitachi,z,427
6329,jun,y,350
6330,bazu,y,351
6331,pal,x,493
6332,pal,x,634
6333,mitachi,x,345
6334,surk,x,177
6335,mitachi,x,201
6336,mitachi,x,613
6337,mitachi,a,886
6338,jinjo,z,663
6339,surk,b,420
6340,rob,z,898
6341,pal,b,390
6342,mitachi,x,728
6343,jinjo,b,786
6344,pal,b,789
6345,mitachi,y,472
6346,rob,y,333
6347,surk,y,870
6348,bazu,b,666
6349,mitachi,z,367
6350,mitachi,y,343
6351,bazu,z,183
6352,jinjo,x,143
6353,surk,x,307
6354,bazu,z,663
6355,mitachi,y,476
6356,jinjo,x,556
6357,bazu,a,796
6358,jinjo,a,869
6359,jun,z,605
6360,pal,b,153
6361,rob,a,501
6362,mitachi,y,922
6363,jinjo,a,366
6364,rob,y,865
6365,jinjo,y,513
6366,surk,y,532
6367,pal,x,324
6368,rob,z,569
6369,pal,x,393
6370,surk,x,651
6371,rob,z,695
6372,jinjo,x,603
6373,jun,x,742
6374,rob,z,434
6375,rob,y,327
6376,surk,y,877
6377,rob,y,164
6378,mitachi,b,627
6379,pal,a,213
6380,jun,b,147
6381,bazu,b,869
6382,jun,z,486
6383,jun,x,847
6384,bazu,a,394
6385,surk,y,846
6386,jinjo,z,420
6387,pal,z,842
6388,jun,z,677
6389,rob,x,260
6390,mitachi,z,466
6391,mitachi,a,237
6392,surk,x,434
6393,rob,x,916
6394,jinjo,y,665
6395,jinjo,z,382
6396,rob,x,329
6397,rob,y,120
6398,mitachi,y,911
6399,mitachi,b,104
6400,pal,y,427
6401,surk,z,335
6402,mitachi,x,229
6403,mitachi,y,509
6404,mitachi,z,428
6405,jun,y,370
6406,surk,y,894
6407,jinjo,b,515
6408,pal,z,933
6409,jun,a,102
6410,jinjo,z,578
6411,pal,b,803
6412,bazu,z,771
6413,bazu,z,221
6414,jinjo,y,329
6415,surk,x,308
6416,jun,a,283
6417,pal,x,628
6418,mitachi,z,824
6419,rob,y,647
6420,jinjo,x,158
6421,rob,x,265
6422,bazu,y,781
6423,bazu,y,292
6424,bazu,z,227
6425,pal,b,239
6426,surk,z,715
6427,rob,b,553
6428,surk,z,408
6429,bazu,y,559
6430,pal,x,745
6431,bazu,a,671
6432,jun,y,663
6433,jun,b,152
6434,surk,a,948
6435,bazu,b,726
6436,jun,b,632
6437,surk,z,146
6438,pal,z,795
6439,jinjo,b,515
6440,jun,x,287
6441,surk,b,366
6442,mitachi,y,340
6443,rob,b,516
6444,jinjo,y,949
6445,rob,y,672
6446,surk,y,428
6447,mitachi,b,297
6448,mitachi,b,813
6449,jun,x,649
6450,jun,x,198
6451,mitachi,a,882
6452,jun,z,796
6453,rob,y,306
6454,jun,z,281
6455,jun,b,937
6456,jinjo,b,508
6457,rob,a,454
6458,mitachi,a,177
6459,surk,b,122
6460,bazu,a,329
6461,jinjo,a,525
6462,pal,x,701
6463,jun,z,845
6464,bazu,z,513
6465,jinjo,z,793
6466,mitachi,b,503
6467,bazu,a,844
6468,bazu,a,649
6469,rob,y,388
6470,jun,b,840
6471,jinjo,b,309
6472,jun,y,541
6473,pal,y,639
6474,bazu,x,756
6475,jinjo,b,959
6476,bazu,b,585
6477,jinjo,b,602
6478,bazu,y,476
6479,rob,z,257
6480,jun,x,599
6481,mitachi,z,992
6482,bazu,y,251
6483,rob,x,520
6484,bazu,x,415
6485,jun,x,778
6486,bazu,x,229
6487,rob,a,803
6488,bazu,z,426
6489,surk,y,773
6490,mitachi,z,813
6491,rob,b,958
6492,bazu,x,618
6493,surk,b,905
6494,jun,z,675
6495,bazu,x,456
6496,rob,x,298
6497,pal,x,583
6498,jinjo,z,444
6499,surk,y,931
6500,rob,z,733
6501,mitachi,x,461
6502,surk,b,860
6503,bazu,a,922
6504,bazu,z,483
6505,rob,a,618
6506,jun,z,509
6507,jinjo,y,192
6508,bazu,x,808
6509,pal,y,635
6510,bazu,a,718
6511,bazu,z,322
6512,mitachi,z,761
6513,jun,x,695
6514,bazu,y,556
6515,surk,a,563
6516,surk,b,944
6517,pal,a,368
6518,rob,x,164
6519,rob,a,448
6520,jun,y,204
6521,surk,a,169
6522,jinjo,b,604
6523,mitachi,x,925
6524,jun,z,123
6525,bazu,b,298
6526,jinjo,a,514
6527,surk,y,249
6528,jun,a,256
6529,mitachi,x,401
6530,bazu,a,722
6531,bazu,y,124
6532,bazu,z,179
6533,mitachi,z,740
6534,rob,a,318
6535,jinjo,y,949
6536,mitachi,a,235
6537,surk,x,182
6538,surk,z,652
6539,jinjo,z,693
6540,pal,b,653
6541,pal,z,712
6542,rob,x,869
6543,pal,a,434
6544,jinjo,y,103
6545,jinjo,b,575
6546,mitachi,y,362
6547,jinjo,b,929
6548,jun,x,894
6549,mitachi,b,792
6550,rob,a,707
6551,mitachi,y,514
6552,jinjo,x,505
6553,mitachi,b,679
6554,rob,x,695
6555,pal,x,115
6556,jinjo,x,999
6557,surk,y,686
6558,pal,x,741
6559,mitachi,b,903
6560,mitachi,a,157
6561,jun,a,503
6562,pal,y,916
6563,rob,b,895
6564,jun,x,448
6565,pal,b,103
6566,jun,a,968
6567,pal,a,634
6568,pal,x,995
6569,bazu,a,753
6570,surk,y,576
6571,surk,x,547
6572,jun,y,279
6573,jinjo,x,331
6574,jun,x,456
6575,jinjo,y,510
6576,mitachi,z,412
6577,pal,y,811
6578,jun,z,183
6579,jun,z,125
6580,jun,z,600
6581,pal,a,649
6582,pal,y,993
6583,rob,b,901
6584,rob,b,560
6585,rob,z,515
6586,mitachi,x,214
6587,bazu,z,368
6588,bazu,y,785
6589,pal,a,768
6590,jun,x,468
6591,surk,a,788
6592,surk,y,367
6593,jun,a,417
6594,pal,x,806
6595,jun,y,607
6596,surk,x,622
6597,bazu,a,229
6598,pal,x,815
6599,mitachi,y,394
6600,jinjo,z,725
6601,pal,y,676
6602,pal,y,856
6603,mitachi,b,501
6604,jinjo,a,188
6605,bazu,y,434
6606,surk,a,887
6607,jun,a,436
6608,mitachi,b,667
6609,bazu,a,331
6610,surk,z,515
6611,pal,a,829
6612,bazu,z,475
6613,pal,y,277
6614,mitachi,a,853
6615,rob,a,847
6616,jun,z,612
6617,pal,b,904
6618,pal,x,178
6619,jun,b,575
6620,rob,y,692
6621,pal,a,753
6622,jun,b,738
6623,mitachi,z,201
6624,jinjo,y,519
6625,surk,b,817
6626,rob,x,757
6627,surk,b,375
6628,jinjo,x,941
6629,jun,y,283
6630,jun,a,998
6631,bazu,b,470
6632,mitachi,b,739
6633,pal,x,904
6634,jun,b,491
6635,mitachi,z,297
6636,pal,b,959
6637,surk,b,699
6638,jinjo,b,381
6639,surk,a,604
6640,mitachi,z,322
6641,mitachi,x,855
6642,pal,a,896
6643,mitachi,b,929
6644,surk,y,697
6645,jinjo,x,583
6646,pal,x,518
6647,pal,a,314
6648,pal,a,988
6649,bazu,x,559
6650,rob,y,342
6651,pal,b,821
6652,pal,x,140
6653,rob,z,890
6654,bazu,z,220
6655,jinjo,y,458
6656,surk,x,679
6657,bazu,b,695
6658,mitachi,y,757
6659,jun,y,463
6660,jun,b,739
6661,pal,y,734
6662,jinjo,x,986
6663,bazu,a,757
6664,rob,a,136
6665,bazu,a,626
6666,bazu,b,668
6667,jinjo,y,351
6668,pal,b,130
6669,rob,b,428
6670,bazu,x,537
6671,pal,z,446
6672,jinjo,a,334
6673,surk,b,916
6674,jun,z,915
6675,pal,x,482
6676,pal,y,826
6677,surk,a,122
6678,rob,x,948
6679,pal,a,537
6680,jun,y,311
6681,mitachi,z,640
6682,surk,x,362
6683,rob,x,208
6684,rob,y,622
6685,jun,a,316
6686,jun,a,285
6687,jun,b,922
6688,pal,z,296
6689,rob,x,410
6690,jun,b,654
6691,pal,x,265
6692,rob,a,509
6693,jun,y,766
6694,surk,z,340
6695,pal,b,993
6696,rob,y,326
6697,surk,z,353
6698,surk,y,823
6699,rob,z,291
6700,mitachi,x,435
6701,mitachi,a,380
6702,surk,y,561
6703,jun,y,648
6704,bazu,z,677
6705,surk,x,369
6706,jun,b,604
6707,jinjo,b,276
6708,surk,y,992
6709,pal,x,149
6710,bazu,a,403
6711,mitachi,a,230
6712,mitachi,y,505
6713,jinjo,y,676
6714,jinjo,a,196
6715,rob,z,743
6716,surk,x,989
6717,jinjo,z,448
6718,jun,x,964
6719,pal,b,618
6720,jun,a,275
6721,jun,a,155
6722,jun,x,466
6723,surk,a,473
6724,pal,x,265
6725,surk,y,163
6726,pal,x,422
6727,mitachi,y,120
6728,pal,x,566
6729,jun,a,798
6730,rob,z,212
6731,mitachi,x,964
6732,rob,a,611
6733,rob,a,106
6734,jun,b,929
6735,jinjo,y,947
6736,surk,b,556
6737,mitachi,a,681
6738,surk,x,567
6739,jun,x,798
6740,pal,x,380
6741,jinjo,y,323
6742,jun,z,146
6743,jinjo,z,794
6744,surk,a,359
6745,pal,z,698
6746,rob,b,190
6747,rob,z,793
6748,jinjo,y,363
6749,surk,z,901
6750,bazu,z,521
6751,mitachi,b,188
6752,jinjo,x,862
6753,mitachi,b,177
6754,jun,z,503
6755,bazu,a,523
6756,rob,a,729
6757,rob,a,906
6758,surk,x,931
6759,rob,y,854
6760,bazu,b,474
6761,rob,b,243
6762,mitachi,a,132
6763,rob,y,346
6764,jinjo,y,788
6765,pal,a,854
6766,surk,a,351
6767,mitachi,y,275
6768,surk,b,686
6769,rob,b,729
6770,jun,y,725
6771,jinjo,z,796
6772,pal,a,783
6773,jinjo,x,894
6774,jinjo,a,821
6775,bazu,z,937
6776,rob,x,690
6777,pal,a,970
6778,rob,a,530
6779,jinjo,x,813
6780,pal,b,939
6781,rob,y,557
6782,rob,y,469
6783,pal,z,883
6784,mitachi,z,291
6785,jinjo,a,917
6786,surk,a,942
6787,rob,z,337
6788,pal,x,894
6789,bazu,a,648
6790,mitachi,y,967
6791,mitachi,y,457
6792,surk,x,438
6793,rob,x,415
6794,jun,z,141
6795,mitachi,z,118
6796,surk,x,455
6797,surk,z,346
6798,surk,y,869
6799,mitachi,b,343
6800,rob,b,524
6801,surk,y,283
6802,surk,z,596
6803,rob,a,710
6804,surk,z,207
6805,surk,b,888
6806,bazu,y,265
6807,jinjo,x,143
6808,jinjo,y,329
6809,pal,x,568
6810,jun,z,774
6811,pal,b,182
6812,rob,x,174
6813,jun,y,916
6814,jun,x,643
6815,bazu,x,258
6816,jinjo,a,367
6817,jun,b,235
6818,jun,y,567
6819,surk,a,987
6820,mitachi,x,350
6821,pal,b,641
6822,pal,b,866
6823,surk,b,615
6824,bazu,z,319
6825,pal,a,476
6826,bazu,y,125
6827,jun,a,821
6828,bazu,a,420
6829,pal,a,779
6830,bazu,a,534
6831,surk,z,158
6832,surk,z,777
6833,jinjo,y,520
6834,mitachi,b,687
6835,jun,b,353
6836,jinjo,x,671
6837,mitachi,z,292
6838,mitachi,y,513
6839,mitachi,b,835
6840,bazu,z,534
6841,pal,z,945
6842,mitachi,z,899
6843,pal,y,404
6844,rob,a,336
6845,rob,b,730
6846,jun,y,795
6847,jun,y,824
6848,pal,b,645
6849,jinjo,a,189
6850,surk,x,539
6851,mitachi,b,306
6852,bazu,y,326
6853,rob,b,970
6854,jinjo,a,756
6855,pal,x,215
6856,jun,a,267
6857,jinjo,z,209
6858,mitachi,y,480
6859,pal,a,637
6860,rob,b,900
6861,rob,z,917
6862,pal,z,476
6863,pal,b,883
6864,jinjo,a,165
6865,jun,b,205
6866,mitachi,a,604
6867,pal,x,827
6868,jun,z,688
6869,jinjo,b,238
6870,pal,z,584
6871,jinjo,b,333
6872,bazu,y,295
6873,surk,y,729
6874,jinjo,y,502
6875,pal,x,243
6876,bazu,a,835
6877,pal,y,296
6878,jun,x,580
6879,bazu,z,269
6880,pal,x,679
6881,mitachi,x,809
6882,bazu,z,452
6883,jun,z,935
6884,pal,a,420
6885,rob,x,210
6886,jun,b,889
6887,surk,z,738
6888,mitachi,x,839
6889,jinjo,y,268
6890,surk,z,220
6891,jinjo,x,458
6892,pal,z,456
6893,bazu,b,892
6894,jun,x,351
6895,pal,a,746
6896,jun,x,982
6897,jinjo,y,194
6898,rob,y,244
6899,rob,y,706
6900,jinjo,x,328
6901,bazu,z,734
6902,mitachi,x,775
6903,rob,z,566
6904,jun,y,709
6905,surk,z,133
6906,jinjo,b,559
6907,rob,z,278
6908,jun,a,832
6909,pal,x,526
6910,rob,z,749
6911,bazu,x,108
6912,bazu,x,253
6913,jinjo,a,409
6914,rob,b,649
6915,bazu,a,395
6916,surk,z,644
6917,pal,z,312
6918,bazu,x,769
6919,mitachi,x,442
6920,jinjo,z,582
6921,surk,b,680
6922,jun,x,301
6923,pal,b,748
6924,mitachi,z,595
6925,surk,y,617
6926,jinjo,z,545
6927,pal,y,607
6928,jun,b,869
6929,pal,b,271
6930,rob,b,679
6931,pal,z,802
6932,pal,z,706
6933,bazu,a,674
6934,mitachi,b,231
6935,bazu,y,390
6936,mitachi,a,802
6937,jinjo,x,176
6938,bazu,a,840
6939,bazu,x,278
6940,mitachi,b,971
6941,jun,x,833
6942,surk,x,818
6943,mitachi,a,393
6944,bazu,z,618
6945,bazu,a,740
6946,jun,x,154
6947,mitachi,b,300
6948,mitachi,a,202
6949,mitachi,a,964
6950,surk,z,918
6951,bazu,y,340
6952,bazu,z,139
6953,bazu,b,554
6954,mitachi,z,479
6955,mitachi,a,591
6956,bazu,b,915
6957,mitachi,b,711
6958,bazu,z,926
6959,jinjo,a,369
6960,mitachi,a,1000
6961,jinjo,y,551
6962,mitachi,a,143
6963,rob,z,316
6964,mitachi,x,396
6965,pal,b,756
6966,pal,a,329
6967,surk,y,433
6968,jun,x,129
6969,rob,x,596
6970,jun,x,184
6971,rob,b,164
6972,bazu,a,453
6973,jun,x,666
6974,surk,x,976
6975,rob,z,177
6976,rob,b,175
6977,bazu,x,617
6978,jun,y,471
6979,jinjo,b,248
6980,pal,a,469
6981,mitachi,z,268
6982,bazu,b,589
6983,rob,z,559
6984,jun,z,759
6985,mitachi,z,494
6986,rob,y,722
6987,pal,z,626
6988,jinjo,b,947
6989,jinjo,x,401
6990,jun,x,326
6991,bazu,a,202
6992,surk,z,914
6993,jun,a,181
6994,bazu,b,511
6995,surk,x,301
6996,pal,z,681
6997,jun,b,494
6998,rob,b,900
6999,rob,y,758
7000,rob,x,578
7001,pal,x,190
7002,surk,x,855
7003,jinjo,y,987
7004,mitachi,y,438
7005,rob,y,754
7006,mitachi,a,120
7007,surk,y,985
7008,bazu,y,114
7009,mitachi,b,315
7010,jinjo,z,671
7011,surk,x,645
7012,bazu,x,281
7013,rob,z,896
7014,jinjo,b,264
7015,pal,y,963
7016,rob,x,264
7017,rob,a,393
7018,rob,a,326
7019,pal,x,284
7020,jinjo,y,743
7021,surk,b,684
7022,jinjo,z,976
7023,jinjo,y,418
7024,jun,a,123
7025,jinjo,a,726
7026,rob,a,957
7027,jinjo,b,575
7028,jun,a,464
7029,surk,y,102
7030,jun,y,256
7031,rob,b,505
7032,jun,a,813
7033,jinjo,a,664
7034,pal,a,914
7035,pal,b,373
7036,rob,y,475
7037,jun,b,974
7038,bazu,y,721
7039,jinjo,a,954
7040,pal,z,245
7041,jun,x,567
7042,jun,z,947
7043,jun,b,678
7044,jinjo,b,613
7045,jinjo,a,361
7046,jinjo,y,719
7047,pal,z,687
7048,pal,x,529
7049,rob,z,454
7050,surk,z,184
7051,rob,b,569
7052,pal,y,858
7053,rob,b,346
7054,jun,y,842
7055,rob,x,795
7056,rob,z,828
7057,jun,b,986
7058,mitachi,a,298
7059,surk,x,965
7060,mitachi,a,301
7061,mitachi,y,883
7062,bazu,z,107
7063,jun,a,903
7064,pal,a,864
7065,surk,a,702
7066,bazu,x,489
7067,pal,y,249
7068,pal,b,850
7069,jun,a,268
7070,jun,x,843
7071,surk,a,248
7072,jun,a,267
7073,pal,x,559
7074,pal,x,457
7075,surk,y,249
7076,pal,z,329
7077,bazu,a,989
7078,surk,a,588
7079,mitachi,b,103
7080,bazu,b,370
7081,rob,x,823
7082,rob,b,297
7083,surk,a,788
7084,jinjo,a,926
7085,surk,y,950
7086,jun,x,204
7087,jun,a,915
7088,surk,x,485
7089,rob,x,747
7090,mitachi,a,252
7091,jinjo,b,629
7092,jinjo,x,256
7093,rob,a,492
7094,pal,y,866
7095,jun,z,482
7096,pal,z,311
7097,bazu,a,187
7098,mitachi,y,141
7099,jun,x,107
7100,pal,b,590
7101,jun,b,421
7102,bazu,z,591
7103,jinjo,x,647
7104,rob,a,402
7105,surk,y,445
7106,pal,z,784
7107,pal,a,387
7108,surk,y,302
7109,bazu,x,780
7110,jinjo,z,229
7111,rob,y,875
7112,rob,a,243
7113,surk,y,602
7114,surk,y,616
7115,mitachi,b,459
7116,mitachi,b,845
7117,surk,a,739
7118,surk,z,455
7119,surk,z,270
7120,surk,y,375
7121,jun,x,673
7122,mitachi,b,782
7123,mitachi,b,720
7124,jinjo,y,692
7125,pal,x,106
